Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
19.11.2025 00:00;19.11.2025 00:15;12.939,65;13.487,09;547,44;7.598,69
19.11.2025 00:15;19.11.2025 00:30;12.890,10;13.629,43;739,33;7.530,82
19.11.2025 00:30;19.11.2025 00:45;12.724,48;13.477,69;753,21;7.359,99
19.11.2025 00:45;19.11.2025 01:00;12.626,61;13.500,78;874,17;7.352,33
19.11.2025 01:00;19.11.2025 01:15;12.364,77;13.074,15;709,38;7.139,71
19.11.2025 01:15;19.11.2025 01:30;12.308,45;13.029,56;721,11;7.047,70
19.11.2025 01:30;19.11.2025 01:45;12.117,41;13.029,29;911,88;6.904,45
19.11.2025 01:45;19.11.2025 02:00;12.039,74;13.122,75;1.083,01;6.863,62
19.11.2025 02:00;19.11.2025 02:15;12.052,62;13.187,16;1.134,54;6.881,34
19.11.2025 02:15;19.11.2025 02:30;12.083,43;13.276,48;1.193,05;6.961,86
19.11.2025 02:30;19.11.2025 02:45;12.015,04;13.219,92;1.204,88;6.882,60
19.11.2025 02:45;19.11.2025 03:00;12.022,61;13.252,85;1.230,24;6.933,61
19.11.2025 03:00;19.11.2025 03:15;12.069,71;13.271,98;1.202,27;7.037,77
19.11.2025 03:15;19.11.2025 03:30;12.083,40;13.235,45;1.152,05;7.131,02
19.11.2025 03:30;19.11.2025 03:45;12.030,29;13.174,34;1.144,05;7.140,85
19.11.2025 03:45;19.11.2025 04:00;12.183,28;13.318,89;1.135,60;7.308,48
19.11.2025 04:00;19.11.2025 04:15;12.251,56;13.415,70;1.164,14;7.502,30
19.11.2025 04:15;19.11.2025 04:30;12.267,16;13.326,96;1.059,79;7.561,50
19.11.2025 04:30;19.11.2025 04:45;12.250,67;13.232,20;981,53;7.675,07
19.11.2025 04:45;19.11.2025 05:00;12.376,34;13.283,84;907,50;7.846,07
19.11.2025 05:00;19.11.2025 05:15;12.815,02;13.633,94;818,92;8.350,78
19.11.2025 05:15;19.11.2025 05:30;13.015,94;13.883,04;867,10;8.524,92
19.11.2025 05:30;19.11.2025 05:45;13.354,09;14.042,05;687,96;8.893,89
19.11.2025 05:45;19.11.2025 06:00;13.730,98;14.148,04;417,06;9.212,28
19.11.2025 06:00;19.11.2025 06:15;14.448,98;14.791,84;342,87;9.802,26
19.11.2025 06:15;19.11.2025 06:30;14.885,51;14.958,00;72,49;10.232,08
19.11.2025 06:30;19.11.2025 06:45;15.242,55;15.244,93;2,38;10.592,04
19.11.2025 06:45;19.11.2025 07:00;15.642,34;15.643,12;0,78;10.998,05
19.11.2025 07:00;19.11.2025 07:15;16.218,59;16.219,42;0,83;11.514,55
19.11.2025 07:15;19.11.2025 07:30;16.475,99;16.476,23;0,24;11.816,06
19.11.2025 07:30;19.11.2025 07:45;16.649,98;16.650,01;0,04;11.909,49
19.11.2025 07:45;19.11.2025 08:00;16.823,40;16.823,51;0,11;12.041,36
19.11.2025 08:00;19.11.2025 08:15;17.040,84;17.041,60;0,76;11.956,03
19.11.2025 08:15;19.11.2025 08:30;17.297,25;17.298,04;0,79;11.916,06
19.11.2025 08:30;19.11.2025 08:45;17.439,28;17.440,07;0,79;11.734,34
19.11.2025 08:45;19.11.2025 09:00;17.539,14;17.539,93;0,79;11.483,42
19.11.2025 09:00;19.11.2025 09:15;17.422,46;17.423,25;0,79;11.075,28
19.11.2025 09:15;19.11.2025 09:30;17.521,47;17.522,28;0,81;10.664,24
19.11.2025 09:30;19.11.2025 09:45;17.726,85;17.739,15;12,31;10.534,26
19.11.2025 09:45;19.11.2025 10:00;17.806,50;17.824,33;17,83;10.408,00
19.11.2025 10:00;19.11.2025 10:15;17.573,66;17.591,47;17,81;9.983,78
19.11.2025 10:15;19.11.2025 10:30;17.643,86;17.721,84;77,98;9.845,60
19.11.2025 10:30;19.11.2025 10:45;17.437,10;17.506,47;69,37;9.331,86
19.11.2025 10:45;19.11.2025 11:00;17.973,01;18.114,94;141,92;9.766,15
19.11.2025 11:00;19.11.2025 11:15;17.925,62;17.966,41;40,80;9.640,08
19.11.2025 11:15;19.11.2025 11:30;18.006,33;18.047,59;41,27;9.712,76
19.11.2025 11:30;19.11.2025 11:45;17.943,46;17.984,06;40,60;9.694,59
19.11.2025 11:45;19.11.2025 12:00;18.000,70;18.040,83;40,13;9.825,91
19.11.2025 12:00;19.11.2025 12:15;17.725,41;17.757,75;32,35;9.632,19
19.11.2025 12:15;19.11.2025 12:30;17.642,06;17.677,79;35,74;9.742,66
19.11.2025 12:30;19.11.2025 12:45;17.597,31;17.633,74;36,43;9.929,15
19.11.2025 12:45;19.11.2025 13:00;17.608,06;17.634,36;26,31;10.073,18
19.11.2025 13:00;19.11.2025 13:15;17.469,93;17.498,79;28,87;10.091,19
19.11.2025 13:15;19.11.2025 13:30;17.311,65;17.342,21;30,56;10.232,04
19.11.2025 13:30;19.11.2025 13:45;17.156,88;17.158,56;1,69;10.421,86
19.11.2025 13:45;19.11.2025 14:00;17.004,28;17.006,01;1,73;10.603,15
19.11.2025 14:00;19.11.2025 14:15;17.024,41;17.063,30;38,89;10.817,82
19.11.2025 14:15;19.11.2025 14:30;17.073,42;17.074,20;0,78;11.210,06
19.11.2025 14:30;19.11.2025 14:45;16.908,96;16.909,36;0,41;11.304,48
19.11.2025 14:45;19.11.2025 15:00;16.839,97;16.840,63;0,66;11.545,45
19.11.2025 15:00;19.11.2025 15:15;16.880,88;16.881,46;0,58;11.807,05
19.11.2025 15:15;19.11.2025 15:30;16.862,45;16.863,25;0,81;11.916,77
19.11.2025 15:30;19.11.2025 15:45;16.791,21;16.791,91;0,70;12.014,72
19.11.2025 15:45;19.11.2025 16:00;16.768,06;16.769,03;0,97;11.994,86
19.11.2025 16:00;19.11.2025 16:15;16.924,18;16.924,26;0,08;12.068,05
19.11.2025 16:15;19.11.2025 16:30;17.138,93;17.138,98;0,05;12.236,60
19.11.2025 16:30;19.11.2025 16:45;17.144,88;17.144,93;0,05;12.257,83
19.11.2025 16:45;19.11.2025 17:00;17.380,28;17.380,33;0,05;12.468,24
19.11.2025 17:00;19.11.2025 17:15;17.647,17;17.647,19;0,02;12.642,58
19.11.2025 17:15;19.11.2025 17:30;17.656,26;17.656,28;0,02;12.586,41
19.11.2025 17:30;19.11.2025 17:45;17.691,22;17.691,24;0,02;12.585,61
19.11.2025 17:45;19.11.2025 18:00;17.729,15;17.729,26;0,11;12.664,65
19.11.2025 18:00;19.11.2025 18:15;17.750,02;17.750,24;0,22;12.522,26
19.11.2025 18:15;19.11.2025 18:30;17.669,55;17.702,29;32,74;12.198,03
19.11.2025 18:30;19.11.2025 18:45;17.654,43;17.675,57;21,14;12.231,11
19.11.2025 18:45;19.11.2025 19:00;17.562,36;17.595,56;33,20;12.159,51
19.11.2025 19:00;19.11.2025 19:15;17.412,92;17.443,10;30,18;12.050,78
19.11.2025 19:15;19.11.2025 19:30;17.247,11;17.281,55;34,44;12.093,60
19.11.2025 19:30;19.11.2025 19:45;17.105,06;17.140,53;35,47;12.041,46
19.11.2025 19:45;19.11.2025 20:00;16.963,36;16.997,70;34,34;11.947,26
19.11.2025 20:00;19.11.2025 20:15;16.613,99;16.647,93;33,94;11.492,18
19.11.2025 20:15;19.11.2025 20:30;16.382,50;16.420,63;38,12;11.256,45
19.11.2025 20:30;19.11.2025 20:45;16.300,86;16.358,69;57,83;11.137,70
19.11.2025 20:45;19.11.2025 21:00;16.135,66;16.256,80;121,14;10.915,38
19.11.2025 21:00;19.11.2025 21:15;15.966,63;16.119,38;152,75;10.718,75
19.11.2025 21:15;19.11.2025 21:30;15.791,65;16.082,78;291,14;10.687,08
19.11.2025 21:30;19.11.2025 21:45;15.561,28;15.937,09;375,81;10.565,77
19.11.2025 21:45;19.11.2025 22:00;15.292,29;15.729,93;437,65;10.424,03
19.11.2025 22:00;19.11.2025 22:15;15.060,65;15.237,22;176,57;10.366,39
19.11.2025 22:15;19.11.2025 22:30;14.914,51;15.173,32;258,81;10.274,19
19.11.2025 22:30;19.11.2025 22:45;14.639,50;15.062,96;423,45;10.023,17
19.11.2025 22:45;19.11.2025 23:00;14.384,96;14.890,25;505,29;9.778,12
19.11.2025 23:00;19.11.2025 23:15;14.177,18;14.901,14;723,96;9.586,16
19.11.2025 23:15;19.11.2025 23:30;13.897,54;14.693,33;795,79;9.269,15
19.11.2025 23:30;19.11.2025 23:45;13.644,94;14.593,57;948,63;8.986,95
19.11.2025 23:45;20.11.2025 00:00;13.535,36;14.522,13;986,77;8.943,82
20.11.2025 00:00;20.11.2025 00:15;13.190,75;14.290,42;1.099,67;8.645,18
20.11.2025 00:15;20.11.2025 00:30;12.968,19;14.032,44;1.064,24;8.441,29
20.11.2025 00:30;20.11.2025 00:45;12.861,07;13.929,26;1.068,19;8.335,97
20.11.2025 00:45;20.11.2025 01:00;12.771,41;13.891,98;1.120,57;8.219,52
20.11.2025 01:00;20.11.2025 01:15;12.569,19;13.737,29;1.168,10;8.072,83
20.11.2025 01:15;20.11.2025 01:30;12.419,57;13.597,17;1.177,60;7.869,63
20.11.2025 01:30;20.11.2025 01:45;12.412,48;13.707,94;1.295,46;7.769,08
20.11.2025 01:45;20.11.2025 02:00;12.461,86;13.808,77;1.346,91;7.789,97
20.11.2025 02:00;20.11.2025 02:15;12.511,71;13.950,97;1.439,26;7.874,81
20.11.2025 02:15;20.11.2025 02:30;12.391,07;13.832,57;1.441,50;7.812,89
20.11.2025 02:30;20.11.2025 02:45;12.326,61;13.680,11;1.353,50;7.726,25
20.11.2025 02:45;20.11.2025 03:00;12.398,16;13.794,54;1.396,38;7.788,26
20.11.2025 03:00;20.11.2025 03:15;12.423,09;13.810,22;1.387,13;7.758,46
20.11.2025 03:15;20.11.2025 03:30;12.556,08;13.938,71;1.382,63;7.819,09
20.11.2025 03:30;20.11.2025 03:45;12.582,34;14.010,28;1.427,93;7.926,42
20.11.2025 03:45;20.11.2025 04:00;12.488,75;13.914,67;1.425,92;7.890,32
20.11.2025 04:00;20.11.2025 04:15;12.426,82;13.799,38;1.372,55;7.854,66
20.11.2025 04:15;20.11.2025 04:30;12.588,09;13.961,55;1.373,47;8.000,36
20.11.2025 04:30;20.11.2025 04:45;12.607,05;13.979,88;1.372,82;8.021,30
20.11.2025 04:45;20.11.2025 05:00;12.728,28;14.129,74;1.401,46;8.186,03
20.11.2025 05:00;20.11.2025 05:15;13.139,91;14.506,68;1.366,77;8.551,87
20.11.2025 05:15;20.11.2025 05:30;13.228,54;14.552,89;1.324,35;8.649,43
20.11.2025 05:30;20.11.2025 05:45;13.460,80;14.503,07;1.042,27;8.900,92
20.11.2025 05:45;20.11.2025 06:00;13.925,12;14.826,55;901,43;9.405,07
20.11.2025 06:00;20.11.2025 06:15;14.696,23;15.696,95;1.000,72;10.136,02
20.11.2025 06:15;20.11.2025 06:30;15.238,25;15.851,86;613,61;10.689,59
20.11.2025 06:30;20.11.2025 06:45;15.592,35;15.867,98;275,63;11.070,47
20.11.2025 06:45;20.11.2025 07:00;16.009,93;16.165,24;155,31;11.517,20
20.11.2025 07:00;20.11.2025 07:15;16.574,01;16.577,43;3,41;12.035,10
20.11.2025 07:15;20.11.2025 07:30;16.909,42;16.910,54;1,13;12.395,37
20.11.2025 07:30;20.11.2025 07:45;17.175,49;17.177,04;1,54;12.693,00
20.11.2025 07:45;20.11.2025 08:00;17.347,68;17.350,44;2,76;12.860,22
20.11.2025 08:00;20.11.2025 08:15;17.675,02;17.675,42;0,40;13.197,81
20.11.2025 08:15;20.11.2025 08:30;17.807,94;17.808,36;0,41;13.293,55
20.11.2025 08:30;20.11.2025 08:45;17.928,33;17.930,90;2,57;13.352,06
20.11.2025 08:45;20.11.2025 09:00;17.938,79;17.939,77;0,98;13.289,30
20.11.2025 09:00;20.11.2025 09:15;18.002,26;18.015,15;12,89;13.261,43
20.11.2025 09:15;20.11.2025 09:30;18.071,78;18.085,34;13,56;13.085,88
20.11.2025 09:30;20.11.2025 09:45;18.159,02;18.172,76;13,73;13.023,73
20.11.2025 09:45;20.11.2025 10:00;18.166,59;18.180,37;13,78;12.919,13
20.11.2025 10:00;20.11.2025 10:15;18.151,10;18.164,86;13,76;12.862,33
20.11.2025 10:15;20.11.2025 10:30;18.284,24;18.299,59;15,35;12.890,67
20.11.2025 10:30;20.11.2025 10:45;18.349,63;18.382,43;32,79;12.801,48
20.11.2025 10:45;20.11.2025 11:00;18.392,65;18.432,35;39,69;12.687,33
20.11.2025 11:00;20.11.2025 11:15;18.293,83;18.309,13;15,29;12.550,02
20.11.2025 11:15;20.11.2025 11:30;18.342,77;18.358,09;15,31;12.444,97
20.11.2025 11:30;20.11.2025 11:45;18.303,32;18.319,24;15,92;12.349,69
20.11.2025 11:45;20.11.2025 12:00;18.278,76;18.346,28;67,52;12.330,78
20.11.2025 12:00;20.11.2025 12:15;18.162,42;18.233,34;70,92;12.242,35
20.11.2025 12:15;20.11.2025 12:30;18.210,90;18.282,65;71,75;12.258,07
20.11.2025 12:30;20.11.2025 12:45;18.225,94;18.315,29;89,35;12.262,20
20.11.2025 12:45;20.11.2025 13:00;18.291,97;18.380,95;88,98;12.353,66
20.11.2025 13:00;20.11.2025 13:15;18.239,16;18.324,08;84,92;12.358,57
20.11.2025 13:15;20.11.2025 13:30;18.067,36;18.217,29;149,92;12.315,90
20.11.2025 13:30;20.11.2025 13:45;17.932,17;18.020,79;88,62;12.313,78
20.11.2025 13:45;20.11.2025 14:00;17.782,21;17.853,60;71,39;12.345,59
20.11.2025 14:00;20.11.2025 14:15;17.832,22;17.931,26;99,03;12.607,10
20.11.2025 14:15;20.11.2025 14:30;17.658,44;17.757,76;99,33;12.658,38
20.11.2025 14:30;20.11.2025 14:45;17.501,58;17.548,82;47,24;12.764,57
20.11.2025 14:45;20.11.2025 15:00;17.510,32;17.573,47;63,15;13.043,17
20.11.2025 15:00;20.11.2025 15:15;17.570,64;17.623,15;52,51;13.473,27
20.11.2025 15:15;20.11.2025 15:30;17.501,72;17.533,11;31,39;13.729,73
20.11.2025 15:30;20.11.2025 15:45;17.404,96;17.421,73;16,77;13.935,68
20.11.2025 15:45;20.11.2025 16:00;17.379,69;17.383,11;3,42;14.142,78
20.11.2025 16:00;20.11.2025 16:15;17.507,30;17.510,75;3,44;14.411,09
20.11.2025 16:15;20.11.2025 16:30;17.643,75;17.646,12;2,36;14.541,80
20.11.2025 16:30;20.11.2025 16:45;17.832,77;17.834,40;1,63;14.658,77
20.11.2025 16:45;20.11.2025 17:00;18.009,40;18.010,05;0,64;14.762,17
20.11.2025 17:00;20.11.2025 17:15;18.181,84;18.182,41;0,57;15.006,22
20.11.2025 17:15;20.11.2025 17:30;18.266,13;18.267,47;1,35;15.134,55
20.11.2025 17:30;20.11.2025 17:45;18.246,97;18.248,78;1,82;15.158,15
20.11.2025 17:45;20.11.2025 18:00;18.249,36;18.250,53;1,17;15.230,13
20.11.2025 18:00;20.11.2025 18:15;18.110,10;18.112,14;2,03;15.174,45
20.11.2025 18:15;20.11.2025 18:30;18.037,31;18.039,08;1,77;15.133,08
20.11.2025 18:30;20.11.2025 18:45;18.029,06;18.030,42;1,36;15.130,49
20.11.2025 18:45;20.11.2025 19:00;18.006,13;18.007,49;1,37;15.144,37
20.11.2025 19:00;20.11.2025 19:15;17.791,19;17.792,57;1,38;14.996,60
20.11.2025 19:15;20.11.2025 19:30;17.566,45;17.567,83;1,38;14.842,49
20.11.2025 19:30;20.11.2025 19:45;17.510,44;17.511,39;0,95;14.885,22
20.11.2025 19:45;20.11.2025 20:00;17.296,05;17.296,84;0,78;14.694,61
20.11.2025 20:00;20.11.2025 20:15;17.033,90;17.034,93;1,03;14.474,52
20.11.2025 20:15;20.11.2025 20:30;16.852,27;16.853,58;1,31;14.346,62
20.11.2025 20:30;20.11.2025 20:45;16.612,36;16.613,63;1,28;14.135,41
20.11.2025 20:45;20.11.2025 21:00;16.395,99;16.397,19;1,20;13.907,54
20.11.2025 21:00;20.11.2025 21:15;16.178,44;16.180,92;2,48;13.699,67
20.11.2025 21:15;20.11.2025 21:30;15.967,90;16.025,49;57,58;13.484,02
20.11.2025 21:30;20.11.2025 21:45;15.830,51;15.926,76;96,25;13.425,30
20.11.2025 21:45;20.11.2025 22:00;15.634,30;15.788,56;154,26;13.328,81
20.11.2025 22:00;20.11.2025 22:15;15.237,72;15.315,38;77,66;13.064,59
20.11.2025 22:15;20.11.2025 22:30;15.023,38;15.103,39;80,01;12.889,61
20.11.2025 22:30;20.11.2025 22:45;14.850,12;14.997,60;147,48;12.720,34
20.11.2025 22:45;20.11.2025 23:00;14.575,20;14.907,10;331,90;12.441,89
20.11.2025 23:00;20.11.2025 23:15;14.312,17;14.647,20;335,03;12.251,92
20.11.2025 23:15;20.11.2025 23:30;14.117,40;14.632,40;515,00;12.072,25
20.11.2025 23:30;20.11.2025 23:45;13.949,98;14.588,56;638,59;11.901,04
20.11.2025 23:45;21.11.2025 00:00;13.863,28;14.581,02;717,74;11.863,42
21.11.2025 00:00;21.11.2025 00:15;13.620,19;14.625,76;1.005,57;11.669,06
21.11.2025 00:15;21.11.2025 00:30;13.511,08;14.708,37;1.197,29;11.609,78
21.11.2025 00:30;21.11.2025 00:45;13.279,80;14.622,14;1.342,34;11.410,36
21.11.2025 00:45;21.11.2025 01:00;13.193,50;14.576,40;1.382,91;11.346,56
21.11.2025 01:00;21.11.2025 01:15;12.976,26;14.344,32;1.368,06;11.144,54
21.11.2025 01:15;21.11.2025 01:30;12.935,07;14.392,10;1.457,03;11.150,70
21.11.2025 01:30;21.11.2025 01:45;12.963,38;14.388,25;1.424,86;11.190,59
21.11.2025 01:45;21.11.2025 02:00;12.912,43;14.373,33;1.460,90;11.158,19
21.11.2025 02:00;21.11.2025 02:15;12.826,06;14.283,44;1.457,37;11.117,28
21.11.2025 02:15;21.11.2025 02:30;12.755,76;14.223,66;1.467,90;11.075,39
21.11.2025 02:30;21.11.2025 02:45;12.766,33;14.217,82;1.451,49;11.120,84
21.11.2025 02:45;21.11.2025 03:00;12.764,07;14.214,55;1.450,48;11.136,50
21.11.2025 03:00;21.11.2025 03:15;12.801,11;14.251,14;1.450,03;11.168,55
21.11.2025 03:15;21.11.2025 03:30;12.690,64;14.151,39;1.460,76;11.058,71
21.11.2025 03:30;21.11.2025 03:45;12.745,26;14.200,81;1.455,55;11.052,79
21.11.2025 03:45;21.11.2025 04:00;12.767,45;14.165,68;1.398,23;11.034,54
21.11.2025 04:00;21.11.2025 04:15;13.015,04;14.379,80;1.364,76;11.321,92
21.11.2025 04:15;21.11.2025 04:30;13.054,76;14.414,05;1.359,29;11.367,24
21.11.2025 04:30;21.11.2025 04:45;13.172,75;14.518,77;1.346,02;11.463,65
21.11.2025 04:45;21.11.2025 05:00;13.239,08;14.561,60;1.322,51;11.523,53
21.11.2025 05:00;21.11.2025 05:15;13.628,29;14.842,65;1.214,36;11.809,41
21.11.2025 05:15;21.11.2025 05:30;13.798,62;14.920,29;1.121,67;11.879,58
21.11.2025 05:30;21.11.2025 05:45;14.101,76;15.064,30;962,54;12.180,99
21.11.2025 05:45;21.11.2025 06:00;14.511,62;15.321,58;809,96;12.578,77
21.11.2025 06:00;21.11.2025 06:15;15.201,28;15.967,92;766,63;13.251,78
21.11.2025 06:15;21.11.2025 06:30;15.818,72;16.348,15;529,42;13.885,97
21.11.2025 06:30;21.11.2025 06:45;16.098,24;16.434,22;335,98;14.105,10
21.11.2025 06:45;21.11.2025 07:00;16.438,59;16.585,27;146,67;14.330,80
21.11.2025 07:00;21.11.2025 07:15;16.932,48;17.043,58;111,10;14.583,11
21.11.2025 07:15;21.11.2025 07:30;17.210,97;17.318,25;107,28;14.829,93
21.11.2025 07:30;21.11.2025 07:45;17.368,31;17.453,86;85,55;15.059,71
21.11.2025 07:45;21.11.2025 08:00;17.495,51;17.545,90;50,39;15.184,79
21.11.2025 08:00;21.11.2025 08:15;17.742,44;17.743,55;1,11;15.450,34
21.11.2025 08:15;21.11.2025 08:30;17.984,04;17.985,06;1,02;15.573,42
21.11.2025 08:30;21.11.2025 08:45;18.089,79;18.090,68;0,89;15.376,51
21.11.2025 08:45;21.11.2025 09:00;18.146,53;18.147,91;1,38;14.937,31
21.11.2025 09:00;21.11.2025 09:15;18.234,09;18.235,99;1,90;14.669,89
21.11.2025 09:15;21.11.2025 09:30;18.270,87;18.272,74;1,88;14.503,26
21.11.2025 09:30;21.11.2025 09:45;18.222,94;18.224,89;1,95;14.200,50
21.11.2025 09:45;21.11.2025 10:00;18.122,45;18.124,22;1,77;13.764,55
21.11.2025 10:00;21.11.2025 10:15;18.180,10;18.181,95;1,85;13.458,50
21.11.2025 10:15;21.11.2025 10:30;18.243,51;18.245,94;2,43;13.206,59
21.11.2025 10:30;21.11.2025 10:45;18.233,54;18.288,23;54,69;12.865,61
21.11.2025 10:45;21.11.2025 11:00;18.255,45;18.360,69;105,24;12.656,02
21.11.2025 11:00;21.11.2025 11:15;18.000,40;18.194,14;193,74;12.193,10
21.11.2025 11:15;21.11.2025 11:30;17.968,06;18.117,56;149,50;11.919,37
21.11.2025 11:30;21.11.2025 11:45;18.055,62;18.304,99;249,37;11.845,54
21.11.2025 11:45;21.11.2025 12:00;17.961,98;18.434,72;472,74;11.639,59
21.11.2025 12:00;21.11.2025 12:15;17.750,69;18.188,24;437,55;11.426,99
21.11.2025 12:15;21.11.2025 12:30;17.600,35;17.945,67;345,32;11.284,31
21.11.2025 12:30;21.11.2025 12:45;17.591,07;17.964,63;373,56;11.313,93
21.11.2025 12:45;21.11.2025 13:00;17.448,90;17.807,23;358,33;11.317,31
21.11.2025 13:00;21.11.2025 13:15;17.260,38;17.362,39;102,01;11.345,28
21.11.2025 13:15;21.11.2025 13:30;17.105,77;17.155,76;49,99;11.405,57
21.11.2025 13:30;21.11.2025 13:45;16.972,91;17.017,30;44,39;11.588,09
21.11.2025 13:45;21.11.2025 14:00;16.789,25;16.845,86;56,61;11.735,22
21.11.2025 14:00;21.11.2025 14:15;16.874,84;16.900,06;25,22;12.198,64
21.11.2025 14:15;21.11.2025 14:30;16.796,97;16.832,99;36,02;12.551,28
21.11.2025 14:30;21.11.2025 14:45;16.712,05;16.732,75;20,71;12.914,20
21.11.2025 14:45;21.11.2025 15:00;16.656,07;16.674,68;18,61;13.373,93
21.11.2025 15:00;21.11.2025 15:15;16.756,14;16.774,94;18,80;13.979,29
21.11.2025 15:15;21.11.2025 15:30;16.709,72;16.710,97;1,25;14.428,24
21.11.2025 15:30;21.11.2025 15:45;16.637,45;16.639,05;1,60;14.746,61
21.11.2025 15:45;21.11.2025 16:00;16.653,35;16.654,89;1,54;15.061,80
21.11.2025 16:00;21.11.2025 16:15;16.789,43;16.790,08;0,65;15.400,48
21.11.2025 16:15;21.11.2025 16:30;16.819,95;16.820,59;0,64;15.483,13
21.11.2025 16:30;21.11.2025 16:45;17.009,43;17.010,07;0,63;15.583,36
21.11.2025 16:45;21.11.2025 17:00;17.257,61;17.258,24;0,63;15.710,31
21.11.2025 17:00;21.11.2025 17:15;17.471,29;17.471,92;0,64;15.791,60
21.11.2025 17:15;21.11.2025 17:30;17.510,07;17.510,71;0,63;15.678,68
21.11.2025 17:30;21.11.2025 17:45;17.559,68;17.560,32;0,64;15.648,20
21.11.2025 17:45;21.11.2025 18:00;17.545,35;17.545,98;0,63;15.619,36
21.11.2025 18:00;21.11.2025 18:15;17.481,01;17.481,62;0,61;15.547,84
21.11.2025 18:15;21.11.2025 18:30;17.411,33;17.411,95;0,62;15.428,74
21.11.2025 18:30;21.11.2025 18:45;17.310,80;17.311,41;0,61;15.269,52
21.11.2025 18:45;21.11.2025 19:00;17.220,10;17.221,25;1,16;15.120,59
21.11.2025 19:00;21.11.2025 19:15;17.045,56;17.047,17;1,61;14.948,49
21.11.2025 19:15;21.11.2025 19:30;16.862,84;16.864,56;1,72;14.746,74
21.11.2025 19:30;21.11.2025 19:45;16.810,74;16.822,57;11,83;14.620,02
21.11.2025 19:45;21.11.2025 20:00;16.594,97;16.607,78;12,82;14.291,75
21.11.2025 20:00;21.11.2025 20:15;16.409,65;16.422,42;12,77;14.029,34
21.11.2025 20:15;21.11.2025 20:30;16.170,44;16.183,69;13,25;13.852,43
21.11.2025 20:30;21.11.2025 20:45;15.824,57;15.840,24;15,66;13.562,09
21.11.2025 20:45;21.11.2025 21:00;15.570,32;15.585,51;15,19;13.314,69
21.11.2025 21:00;21.11.2025 21:15;15.279,92;15.340,31;60,39;13.040,02
21.11.2025 21:15;21.11.2025 21:30;15.228,99;15.324,56;95,57;12.964,62
21.11.2025 21:30;21.11.2025 21:45;15.046,71;15.102,87;56,16;12.763,55
21.11.2025 21:45;21.11.2025 22:00;14.856,20;14.895,05;38,85;12.507,47
21.11.2025 22:00;21.11.2025 22:15;14.731,58;14.790,16;58,59;12.272,12
21.11.2025 22:15;21.11.2025 22:30;14.662,17;14.724,44;62,26;12.058,92
21.11.2025 22:30;21.11.2025 22:45;14.402,45;14.426,28;23,83;11.804,17
21.11.2025 22:45;21.11.2025 23:00;14.184,70;14.201,42;16,71;11.512,21
21.11.2025 23:00;21.11.2025 23:15;13.888,57;13.911,38;22,81;11.105,07
21.11.2025 23:15;21.11.2025 23:30;13.644,98;13.657,71;12,73;10.788,62
21.11.2025 23:30;21.11.2025 23:45;13.509,13;13.531,54;22,41;10.675,43
21.11.2025 23:45;22.11.2025 00:00;13.349,93;13.381,16;31,23;10.517,74
22.11.2025 00:00;22.11.2025 00:15;13.247,41;13.266,59;19,18;10.376,52
22.11.2025 00:15;22.11.2025 00:30;12.930,63;12.948,67;18,04;9.987,01
22.11.2025 00:30;22.11.2025 00:45;12.811,86;12.860,22;48,36;9.808,37
22.11.2025 00:45;22.11.2025 01:00;12.701,03;12.807,34;106,31;9.614,76
22.11.2025 01:00;22.11.2025 01:15;12.601,33;12.714,19;112,86;9.371,12
22.11.2025 01:15;22.11.2025 01:30;12.566,57;12.733,81;167,24;9.258,36
22.11.2025 01:30;22.11.2025 01:45;12.506,05;12.713,06;207,02;9.123,90
22.11.2025 01:45;22.11.2025 02:00;12.347,41;12.559,55;212,14;8.885,56
22.11.2025 02:00;22.11.2025 02:15;12.377,23;12.565,99;188,76;8.772,48
22.11.2025 02:15;22.11.2025 02:30;12.439,80;12.634,80;195,00;8.758,93
22.11.2025 02:30;22.11.2025 02:45;12.407,60;12.693,17;285,57;8.621,82
22.11.2025 02:45;22.11.2025 03:00;12.460,41;12.745,51;285,10;8.738,37
22.11.2025 03:00;22.11.2025 03:15;12.259,12;12.487,98;228,86;8.507,20
22.11.2025 03:15;22.11.2025 03:30;12.304,11;12.504,25;200,14;8.584,66
22.11.2025 03:30;22.11.2025 03:45;12.268,28;12.582,43;314,15;8.513,15
22.11.2025 03:45;22.11.2025 04:00;12.244,27;12.543,44;299,17;8.421,89
22.11.2025 04:00;22.11.2025 04:15;12.283,90;12.535,65;251,74;8.412,54
22.11.2025 04:15;22.11.2025 04:30;12.246,45;12.595,18;348,73;8.352,63
22.11.2025 04:30;22.11.2025 04:45;12.240,49;12.579,22;338,73;8.410,37
22.11.2025 04:45;22.11.2025 05:00;12.271,69;12.609,96;338,26;8.440,20
22.11.2025 05:00;22.11.2025 05:15;12.332,34;12.498,89;166,55;8.428,72
22.11.2025 05:15;22.11.2025 05:30;12.328,10;12.483,20;155,10;8.370,18
22.11.2025 05:30;22.11.2025 05:45;12.372,05;12.530,08;158,04;8.389,20
22.11.2025 05:45;22.11.2025 06:00;12.563,62;12.693,56;129,94;8.584,85
22.11.2025 06:00;22.11.2025 06:15;12.659,16;12.823,00;163,84;8.621,51
