Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
19.11.2024 03:30;19.11.2024 03:45;12.174,50;13.431,00;1.256,50;7.782,00
19.11.2024 03:45;19.11.2024 04:00;12.170,50;13.403,75;1.233,25;7.750,75
19.11.2024 04:00;19.11.2024 04:15;12.289,25;13.527,00;1.237,75;7.848,00
19.11.2024 04:15;19.11.2024 04:30;12.330,75;13.542,25;1.211,50;7.874,50
19.11.2024 04:30;19.11.2024 04:45;12.419,75;13.618,50;1.198,75;7.907,00
19.11.2024 04:45;19.11.2024 05:00;12.463,25;13.642,00;1.178,75;7.847,25
19.11.2024 05:00;19.11.2024 05:15;12.636,50;13.609,75;973,25;7.908,75
19.11.2024 05:15;19.11.2024 05:30;12.850,00;13.767,50;917,50;8.007,00
19.11.2024 05:30;19.11.2024 05:45;13.183,50;14.023,00;839,50;8.281,00
19.11.2024 05:45;19.11.2024 06:00;13.588,25;14.302,00;713,75;8.670,25
19.11.2024 06:00;19.11.2024 06:15;14.453,50;14.777,00;323,50;9.354,25
19.11.2024 06:15;19.11.2024 06:30;14.900,50;14.968,00;67,50;9.742,75
19.11.2024 06:30;19.11.2024 06:45;15.297,00;15.368,00;71,00;10.043,00
19.11.2024 06:45;19.11.2024 07:00;15.553,75;15.566,25;12,50;10.255,50
19.11.2024 07:00;19.11.2024 07:15;15.983,00;16.023,75;40,75;10.595,00
19.11.2024 07:15;19.11.2024 07:30;16.300,75;16.312,25;11,50;10.785,00
19.11.2024 07:30;19.11.2024 07:45;16.529,75;16.534,00;4,25;10.871,75
19.11.2024 07:45;19.11.2024 08:00;16.716,00;16.719,75;3,75;10.842,75
19.11.2024 08:00;19.11.2024 08:15;16.876,75;16.879,00;2,25;10.703,00
19.11.2024 08:15;19.11.2024 08:30;16.940,00;16.942,25;2,25;10.574,00
19.11.2024 08:30;19.11.2024 08:45;17.106,75;17.109,25;2,50;10.601,50
19.11.2024 08:45;19.11.2024 09:00;17.299,75;17.363,75;64,00;10.683,50
19.11.2024 09:00;19.11.2024 09:15;17.220,00;17.295,50;75,50;10.489,00
19.11.2024 09:15;19.11.2024 09:30;17.154,00;17.235,00;81,00;10.302,75
19.11.2024 09:30;19.11.2024 09:45;17.068,50;17.150,75;82,25;10.093,50
19.11.2024 09:45;19.11.2024 10:00;16.996,75;17.009,75;13,00;9.819,00
19.11.2024 10:00;19.11.2024 10:15;17.079,50;17.097,50;18,00;9.676,50
19.11.2024 10:15;19.11.2024 10:30;17.201,75;17.228,00;26,25;9.656,75
19.11.2024 10:30;19.11.2024 10:45;17.379,25;17.384,25;5,00;9.784,00
19.11.2024 10:45;19.11.2024 11:00;17.514,00;17.516,50;2,50;9.811,25
19.11.2024 11:00;19.11.2024 11:15;17.608,00;17.613,75;5,75;9.800,50
19.11.2024 11:15;19.11.2024 11:30;17.798,25;17.801,75;3,50;9.891,25
19.11.2024 11:30;19.11.2024 11:45;17.864,50;17.868,00;3,50;9.814,00
19.11.2024 11:45;19.11.2024 12:00;17.857,00;17.863,25;6,25;9.712,00
19.11.2024 12:00;19.11.2024 12:15;17.772,25;17.843,75;71,50;9.560,75
19.11.2024 12:15;19.11.2024 12:30;17.710,50;17.807,25;96,75;9.533,75
19.11.2024 12:30;19.11.2024 12:45;17.751,75;17.835,25;83,50;9.566,75
19.11.2024 12:45;19.11.2024 13:00;17.533,00;17.576,75;43,75;9.365,00
19.11.2024 13:00;19.11.2024 13:15;17.585,50;17.609,50;24,00;9.440,25
19.11.2024 13:15;19.11.2024 13:30;17.467,75;17.481,00;13,25;9.316,75
19.11.2024 13:30;19.11.2024 13:45;17.350,75;17.370,75;20,00;9.292,00
19.11.2024 13:45;19.11.2024 14:00;17.203,50;17.219,25;15,75;9.219,50
19.11.2024 14:00;19.11.2024 14:15;17.144,75;17.147,50;2,75;9.314,00
19.11.2024 14:15;19.11.2024 14:30;17.032,25;17.035,50;3,25;9.294,75
19.11.2024 14:30;19.11.2024 14:45;16.993,50;16.995,25;1,75;9.350,25
19.11.2024 14:45;19.11.2024 15:00;16.972,75;16.974,50;1,75;9.551,25
19.11.2024 15:00;19.11.2024 15:15;17.076,25;17.078,25;2,00;9.941,00
19.11.2024 15:15;19.11.2024 15:30;17.001,00;17.003,25;2,25;10.120,00
19.11.2024 15:30;19.11.2024 15:45;17.015,00;17.017,00;2,00;10.312,00
19.11.2024 15:45;19.11.2024 16:00;16.986,50;16.988,50;2,00;10.298,75
19.11.2024 16:00;19.11.2024 16:15;16.993,75;16.995,25;1,50;10.368,25
19.11.2024 16:15;19.11.2024 16:30;17.189,50;17.191,25;1,75;10.535,50
19.11.2024 16:30;19.11.2024 16:45;17.325,50;17.327,00;1,50;10.724,00
19.11.2024 16:45;19.11.2024 17:00;17.398,00;17.398,75;0,75;10.812,25
19.11.2024 17:00;19.11.2024 17:15;17.561,75;17.562,75;1,00;11.026,50
19.11.2024 17:15;19.11.2024 17:30;17.589,25;17.590,25;1,00;11.153,25
19.11.2024 17:30;19.11.2024 17:45;17.605,50;17.606,50;1,00;11.174,00
19.11.2024 17:45;19.11.2024 18:00;17.537,25;17.538,25;1,00;11.173,25
19.11.2024 18:00;19.11.2024 18:15;17.443,50;17.444,50;1,00;11.113,50
19.11.2024 18:15;19.11.2024 18:30;17.408,25;17.409,25;1,00;11.184,75
19.11.2024 18:30;19.11.2024 18:45;17.345,00;17.346,25;1,25;11.229,00
19.11.2024 18:45;19.11.2024 19:00;17.334,50;17.343,25;8,75;11.139,75
19.11.2024 19:00;19.11.2024 19:15;17.216,25;17.225,00;8,75;11.060,00
19.11.2024 19:15;19.11.2024 19:30;17.048,75;17.057,50;8,75;11.079,75
19.11.2024 19:30;19.11.2024 19:45;16.929,00;17.005,50;76,50;11.066,00
19.11.2024 19:45;19.11.2024 20:00;16.761,00;16.858,50;97,50;10.887,75
19.11.2024 20:00;19.11.2024 20:15;16.431,25;16.455,50;24,25;10.483,75
19.11.2024 20:15;19.11.2024 20:30;16.274,25;16.383,75;109,50;10.441,50
19.11.2024 20:30;19.11.2024 20:45;16.160,75;16.258,25;97,50;10.403,75
19.11.2024 20:45;19.11.2024 21:00;16.019,75;16.126,00;106,25;10.536,00
19.11.2024 21:00;19.11.2024 21:15;15.668,75;15.808,00;139,25;10.353,75
19.11.2024 21:15;19.11.2024 21:30;15.402,75;15.476,00;73,25;10.063,75
19.11.2024 21:30;19.11.2024 21:45;15.127,75;15.223,75;96,00;9.800,25
19.11.2024 21:45;19.11.2024 22:00;14.862,50;14.972,00;109,50;9.570,75
19.11.2024 22:00;19.11.2024 22:15;14.647,00;14.685,50;38,50;9.582,25
19.11.2024 22:15;19.11.2024 22:30;14.541,25;14.625,25;84,00;9.605,25
19.11.2024 22:30;19.11.2024 22:45;14.250,25;14.349,50;99,25;9.313,25
19.11.2024 22:45;19.11.2024 23:00;13.949,25;14.023,75;74,50;9.016,75
19.11.2024 23:00;19.11.2024 23:15;13.692,75;13.773,75;81,00;8.743,50
19.11.2024 23:15;19.11.2024 23:30;13.471,25;13.662,00;190,75;8.563,50
19.11.2024 23:30;19.11.2024 23:45;13.216,00;13.421,50;205,50;8.419,25
19.11.2024 23:45;20.11.2024 00:00;13.033,50;13.404,75;371,25;8.408,50
20.11.2024 00:00;20.11.2024 00:15;12.959,00;13.811,75;852,75;8.316,00
20.11.2024 00:15;20.11.2024 00:30;12.854,50;13.861,75;1.007,25;8.159,25
20.11.2024 00:30;20.11.2024 00:45;12.768,25;13.888,50;1.120,25;8.212,25
20.11.2024 00:45;20.11.2024 01:00;12.792,25;13.943,50;1.151,25;8.200,25
20.11.2024 01:00;20.11.2024 01:15;12.513,75;13.659,75;1.146,00;7.858,25
20.11.2024 01:15;20.11.2024 01:30;12.432,25;13.594,50;1.162,25;7.791,75
20.11.2024 01:30;20.11.2024 01:45;12.354,25;13.526,75;1.172,50;7.794,25
20.11.2024 01:45;20.11.2024 02:00;12.335,00;13.529,00;1.194,00;7.670,00
20.11.2024 02:00;20.11.2024 02:15;12.358,25;13.606,50;1.248,25;7.588,25
20.11.2024 02:15;20.11.2024 02:30;12.341,00;13.606,00;1.265,00;7.470,50
20.11.2024 02:30;20.11.2024 02:45;12.432,50;13.736,25;1.303,75;7.434,50
20.11.2024 02:45;20.11.2024 03:00;12.511,75;13.821,50;1.309,75;7.446,50
20.11.2024 03:00;20.11.2024 03:15;12.502,75;13.842,25;1.339,50;7.485,25
20.11.2024 03:15;20.11.2024 03:30;12.483,25;13.877,00;1.393,75;7.468,25
20.11.2024 03:30;20.11.2024 03:45;12.642,25;14.023,00;1.380,75;7.591,75
20.11.2024 03:45;20.11.2024 04:00;12.707,25;14.100,50;1.393,25;7.574,75
20.11.2024 04:00;20.11.2024 04:15;12.769,75;14.103,50;1.333,75;7.659,00
20.11.2024 04:15;20.11.2024 04:30;12.895,25;14.274,75;1.379,50;7.746,50
20.11.2024 04:30;20.11.2024 04:45;12.890,25;14.238,25;1.348,00;7.671,25
20.11.2024 04:45;20.11.2024 05:00;13.017,00;14.334,25;1.317,25;7.665,50
20.11.2024 05:00;20.11.2024 05:15;13.280,25;14.431,00;1.150,75;7.787,00
20.11.2024 05:15;20.11.2024 05:30;13.445,75;14.570,00;1.124,25;7.882,75
20.11.2024 05:30;20.11.2024 05:45;13.744,00;14.724,75;980,75;8.142,00
20.11.2024 05:45;20.11.2024 06:00;14.084,00;14.967,25;883,25;8.447,75
20.11.2024 06:00;20.11.2024 06:15;14.621,00;15.472,75;851,75;8.935,00
20.11.2024 06:15;20.11.2024 06:30;14.951,00;15.454,50;503,50;9.199,00
20.11.2024 06:30;20.11.2024 06:45;15.229,25;15.507,00;277,75;9.453,50
20.11.2024 06:45;20.11.2024 07:00;15.513,25;15.630,50;117,25;9.799,25
20.11.2024 07:00;20.11.2024 07:15;15.953,25;16.074,50;121,25;10.277,50
20.11.2024 07:15;20.11.2024 07:30;16.217,75;16.241,25;23,50;10.616,50
20.11.2024 07:30;20.11.2024 07:45;16.370,75;16.374,00;3,25;10.833,00
20.11.2024 07:45;20.11.2024 08:00;16.612,25;16.615,00;2,75;11.065,50
20.11.2024 08:00;20.11.2024 08:15;16.810,75;16.812,50;1,75;11.114,00
20.11.2024 08:15;20.11.2024 08:30;16.930,50;16.932,50;2,00;11.158,00
20.11.2024 08:30;20.11.2024 08:45;17.101,00;17.103,00;2,00;11.307,50
20.11.2024 08:45;20.11.2024 09:00;17.110,25;17.112,25;2,00;11.095,25
20.11.2024 09:00;20.11.2024 09:15;17.061,75;17.063,25;1,50;10.678,25
20.11.2024 09:15;20.11.2024 09:30;17.041,25;17.042,75;1,50;10.508,75
20.11.2024 09:30;20.11.2024 09:45;17.062,25;17.065,00;2,75;10.408,25
20.11.2024 09:45;20.11.2024 10:00;17.012,00;17.015,50;3,50;9.941,00
20.11.2024 10:00;20.11.2024 10:15;16.990,00;16.992,00;2,00;9.631,00
20.11.2024 10:15;20.11.2024 10:30;17.053,50;17.056,75;3,25;9.548,25
20.11.2024 10:30;20.11.2024 10:45;17.017,25;17.026,50;9,25;9.266,75
20.11.2024 10:45;20.11.2024 11:00;17.056,00;17.138,00;82,00;9.002,25
20.11.2024 11:00;20.11.2024 11:15;17.258,50;17.296,50;38,00;8.918,75
20.11.2024 11:15;20.11.2024 11:30;17.538,00;17.580,75;42,75;8.914,25
20.11.2024 11:30;20.11.2024 11:45;17.574,25;17.625,75;51,50;8.978,25
20.11.2024 11:45;20.11.2024 12:00;17.504,75;17.672,25;167,50;8.783,25
20.11.2024 12:00;20.11.2024 12:15;17.467,00;17.598,50;131,50;8.546,50
20.11.2024 12:15;20.11.2024 12:30;17.511,25;17.704,75;193,50;8.621,75
20.11.2024 12:30;20.11.2024 12:45;17.470,00;17.613,00;143,00;8.669,75
20.11.2024 12:45;20.11.2024 13:00;17.423,50;17.557,75;134,25;8.628,75
20.11.2024 13:00;20.11.2024 13:15;17.427,25;17.607,50;180,25;8.560,00
20.11.2024 13:15;20.11.2024 13:30;17.310,00;17.713,00;403,00;8.437,25
20.11.2024 13:30;20.11.2024 13:45;17.280,75;17.639,75;359,00;8.668,25
20.11.2024 13:45;20.11.2024 14:00;17.112,00;17.462,75;350,75;8.794,50
20.11.2024 14:00;20.11.2024 14:15;16.772,50;17.164,25;391,75;8.697,75
20.11.2024 14:15;20.11.2024 14:30;16.761,00;16.954,75;193,75;8.895,25
20.11.2024 14:30;20.11.2024 14:45;16.741,75;16.813,50;71,75;9.029,25
20.11.2024 14:45;20.11.2024 15:00;16.887,50;17.003,75;116,25;9.282,75
20.11.2024 15:00;20.11.2024 15:15;17.073,00;17.348,00;275,00;9.633,75
20.11.2024 15:15;20.11.2024 15:30;17.154,25;17.321,75;167,50;9.991,75
20.11.2024 15:30;20.11.2024 15:45;17.142,00;17.234,00;92,00;10.269,00
20.11.2024 15:45;20.11.2024 16:00;17.056,50;17.142,75;86,25;10.346,75
20.11.2024 16:00;20.11.2024 16:15;17.047,50;17.170,50;123,00;10.369,25
20.11.2024 16:15;20.11.2024 16:30;17.151,50;17.267,50;116,00;10.460,25
20.11.2024 16:30;20.11.2024 16:45;17.391,00;17.504,00;113,00;10.529,00
20.11.2024 16:45;20.11.2024 17:00;17.638,50;17.705,75;67,25;10.651,25
20.11.2024 17:00;20.11.2024 17:15;17.646,00;17.660,25;14,25;10.762,75
20.11.2024 17:15;20.11.2024 17:30;17.736,50;17.737,75;1,25;10.901,75
20.11.2024 17:30;20.11.2024 17:45;17.772,25;17.773,25;1,00;10.738,50
20.11.2024 17:45;20.11.2024 18:00;17.773,75;17.827,00;53,25;10.542,00
20.11.2024 18:00;20.11.2024 18:15;17.851,25;17.901,25;50,00;10.704,75
20.11.2024 18:15;20.11.2024 18:30;17.834,75;17.860,50;25,75;10.707,00
20.11.2024 18:30;20.11.2024 18:45;17.723,25;17.770,75;47,50;10.524,00
20.11.2024 18:45;20.11.2024 19:00;17.657,50;17.677,25;19,75;10.390,00
20.11.2024 19:00;20.11.2024 19:15;17.541,25;17.549,25;8,00;10.299,75
20.11.2024 19:15;20.11.2024 19:30;17.352,75;17.382,00;29,25;10.248,50
20.11.2024 19:30;20.11.2024 19:45;17.078,25;17.157,00;78,75;10.117,25
20.11.2024 19:45;20.11.2024 20:00;16.796,25;16.889,75;93,50;9.957,00
20.11.2024 20:00;20.11.2024 20:15;16.546,25;16.611,25;65,00;9.824,00
20.11.2024 20:15;20.11.2024 20:30;16.229,50;16.311,25;81,75;9.646,50
20.11.2024 20:30;20.11.2024 20:45;16.018,75;16.082,75;64,00;9.565,75
20.11.2024 20:45;20.11.2024 21:00;15.813,50;15.951,75;138,25;9.477,00
20.11.2024 21:00;20.11.2024 21:15;15.672,25;15.682,00;9,75;9.399,25
20.11.2024 21:15;20.11.2024 21:30;15.554,00;15.563,50;9,50;9.158,50
20.11.2024 21:30;20.11.2024 21:45;15.295,50;15.308,00;12,50;8.942,75
20.11.2024 21:45;20.11.2024 22:00;15.075,50;15.189,25;113,75;8.854,25
20.11.2024 22:00;20.11.2024 22:15;14.889,75;15.008,75;119,00;8.871,50
20.11.2024 22:15;20.11.2024 22:30;14.669,50;14.803,00;133,50;8.711,00
20.11.2024 22:30;20.11.2024 22:45;14.491,00;14.614,25;123,25;8.558,50
20.11.2024 22:45;20.11.2024 23:00;14.194,50;14.439,25;244,75;8.183,00
20.11.2024 23:00;20.11.2024 23:15;13.925,25;14.341,25;416,00;7.987,00
20.11.2024 23:15;20.11.2024 23:30;13.704,00;14.191,75;487,75;7.863,00
20.11.2024 23:30;20.11.2024 23:45;13.545,00;14.138,00;593,00;7.702,75
20.11.2024 23:45;21.11.2024 00:00;13.355,25;14.089,00;733,75;7.362,25
21.11.2024 00:00;21.11.2024 00:15;13.313,00;13.856,00;543,00;7.349,00
21.11.2024 00:15;21.11.2024 00:30;13.114,50;13.648,50;534,00;7.250,25
21.11.2024 00:30;21.11.2024 00:45;13.100,00;13.815,75;715,75;7.283,50
21.11.2024 00:45;21.11.2024 01:00;13.120,75;13.936,50;815,75;7.316,00
21.11.2024 01:00;21.11.2024 01:15;13.026,50;13.810,25;783,75;7.062,25
21.11.2024 01:15;21.11.2024 01:30;12.940,00;13.825,75;885,75;6.835,25
21.11.2024 01:30;21.11.2024 01:45;12.965,25;13.952,75;987,50;6.880,00
21.11.2024 01:45;21.11.2024 02:00;12.895,25;13.927,00;1.031,75;6.990,50
21.11.2024 02:00;21.11.2024 02:15;12.761,50;13.733,75;972,25;6.771,50
21.11.2024 02:15;21.11.2024 02:30;12.761,50;13.758,75;997,25;6.618,50
21.11.2024 02:30;21.11.2024 02:45;12.811,00;13.802,50;991,50;6.629,25
21.11.2024 02:45;21.11.2024 03:00;12.764,00;13.793,00;1.029,00;6.570,25
21.11.2024 03:00;21.11.2024 03:15;12.800,25;14.094,00;1.293,75;6.474,00
21.11.2024 03:15;21.11.2024 03:30;12.868,25;14.165,25;1.297,00;6.453,25
21.11.2024 03:30;21.11.2024 03:45;12.848,50;14.116,50;1.268,00;6.457,75
21.11.2024 03:45;21.11.2024 04:00;12.839,25;14.103,50;1.264,25;6.562,75
21.11.2024 04:00;21.11.2024 04:15;12.987,75;14.221,25;1.233,50;6.720,50
21.11.2024 04:15;21.11.2024 04:30;13.076,75;14.275,25;1.198,50;6.654,25
21.11.2024 04:30;21.11.2024 04:45;13.345,25;14.504,25;1.159,00;6.816,50
21.11.2024 04:45;21.11.2024 05:00;13.508,50;14.659,75;1.151,25;7.012,00
21.11.2024 05:00;21.11.2024 05:15;13.703,00;14.636,25;933,25;7.086,75
21.11.2024 05:15;21.11.2024 05:30;13.868,50;14.780,75;912,25;7.353,50
21.11.2024 05:30;21.11.2024 05:45;14.097,75;14.829,25;731,50;7.581,00
21.11.2024 05:45;21.11.2024 06:00;14.440,25;14.968,00;527,75;7.809,00
21.11.2024 06:00;21.11.2024 06:15;15.063,25;15.526,00;462,75;8.344,50
21.11.2024 06:15;21.11.2024 06:30;15.542,50;15.641,75;99,25;9.020,50
21.11.2024 06:30;21.11.2024 06:45;15.950,50;15.992,25;41,75;9.668,75
21.11.2024 06:45;21.11.2024 07:00;16.288,75;16.290,75;2,00;9.967,75
21.11.2024 07:00;21.11.2024 07:15;16.808,75;16.824,25;15,50;10.344,25
21.11.2024 07:15;21.11.2024 07:30;17.165,75;17.170,25;4,50;10.522,75
21.11.2024 07:30;21.11.2024 07:45;17.449,25;17.477,00;27,75;10.734,25
21.11.2024 07:45;21.11.2024 08:00;17.500,50;17.520,75;20,25;10.642,25
21.11.2024 08:00;21.11.2024 08:15;17.650,50;17.653,25;2,75;10.685,75
21.11.2024 08:15;21.11.2024 08:30;17.823,25;17.826,00;2,75;10.694,50
21.11.2024 08:30;21.11.2024 08:45;17.925,75;17.956,25;30,50;10.595,25
21.11.2024 08:45;21.11.2024 09:00;17.932,25;17.998,50;66,25;10.462,00
21.11.2024 09:00;21.11.2024 09:15;17.777,00;17.780,00;3,00;10.153,25
21.11.2024 09:15;21.11.2024 09:30;17.791,00;17.794,00;3,00;9.821,25
21.11.2024 09:30;21.11.2024 09:45;17.960,00;17.968,75;8,75;9.579,00
21.11.2024 09:45;21.11.2024 10:00;17.965,00;18.027,50;62,50;9.235,50
21.11.2024 10:00;21.11.2024 10:15;17.982,25;18.075,25;93,00;8.928,50
21.11.2024 10:15;21.11.2024 10:30;18.021,00;18.183,00;162,00;8.660,50
21.11.2024 10:30;21.11.2024 10:45;18.115,25;18.376,50;261,25;8.555,25
21.11.2024 10:45;21.11.2024 11:00;18.127,25;18.417,25;290,00;8.554,50
21.11.2024 11:00;21.11.2024 11:15;18.162,25;18.464,75;302,50;8.581,25
21.11.2024 11:15;21.11.2024 11:30;18.227,50;18.478,00;250,50;8.451,25
21.11.2024 11:30;21.11.2024 11:45;18.238,50;18.534,50;296,00;8.398,00
21.11.2024 11:45;21.11.2024 12:00;18.310,25;18.595,50;285,25;8.304,00
21.11.2024 12:00;21.11.2024 12:15;18.379,00;18.850,00;471,00;8.289,50
21.11.2024 12:15;21.11.2024 12:30;18.386,25;18.751,00;364,75;8.576,50
21.11.2024 12:30;21.11.2024 12:45;18.207,00;18.466,00;259,00;8.601,25
21.11.2024 12:45;21.11.2024 13:00;17.968,50;18.176,25;207,75;8.824,00
21.11.2024 13:00;21.11.2024 13:15;17.783,25;18.065,00;281,75;8.865,50
21.11.2024 13:15;21.11.2024 13:30;17.718,25;17.883,75;165,50;9.102,50
21.11.2024 13:30;21.11.2024 13:45;17.557,00;17.626,75;69,75;9.402,00
21.11.2024 13:45;21.11.2024 14:00;17.345,00;17.402,00;57,00;9.626,75
21.11.2024 14:00;21.11.2024 14:15;17.408,50;17.475,75;67,25;10.097,00
21.11.2024 14:15;21.11.2024 14:30;17.316,25;17.318,50;2,25;10.344,25
21.11.2024 14:30;21.11.2024 14:45;17.279,25;17.281,00;1,75;10.696,75
21.11.2024 14:45;21.11.2024 15:00;17.228,50;17.239,50;11,00;11.150,00
21.11.2024 15:00;21.11.2024 15:15;17.254,75;17.281,50;26,75;11.647,25
21.11.2024 15:15;21.11.2024 15:30;17.124,50;17.135,50;11,00;11.932,50
21.11.2024 15:30;21.11.2024 15:45;17.053,00;17.074,00;21,00;12.294,25
21.11.2024 15:45;21.11.2024 16:00;17.012,75;17.013,75;1,00;12.619,75
21.11.2024 16:00;21.11.2024 16:15;17.222,75;17.248,00;25,25;12.844,50
21.11.2024 16:15;21.11.2024 16:30;17.219,75;17.229,50;9,75;12.909,75
21.11.2024 16:30;21.11.2024 16:45;17.325,00;17.326,25;1,25;13.062,75
21.11.2024 16:45;21.11.2024 17:00;17.561,50;17.561,75;0,25;13.394,25
21.11.2024 17:00;21.11.2024 17:15;17.762,75;17.763,00;0,25;13.635,50
21.11.2024 17:15;21.11.2024 17:30;17.775,00;17.775,25;0,25;13.764,50
21.11.2024 17:30;21.11.2024 17:45;17.848,25;17.848,50;0,25;13.862,75
21.11.2024 17:45;21.11.2024 18:00;17.858,25;17.859,00;0,75;13.927,50
21.11.2024 18:00;21.11.2024 18:15;17.800,75;17.801,75;1,00;13.961,75
21.11.2024 18:15;21.11.2024 18:30;17.788,50;17.789,75;1,25;14.055,25
21.11.2024 18:30;21.11.2024 18:45;17.561,50;17.563,75;2,25;13.851,25
21.11.2024 18:45;21.11.2024 19:00;17.441,50;17.443,75;2,25;13.763,75
21.11.2024 19:00;21.11.2024 19:15;17.351,25;17.353,50;2,25;13.750,75
21.11.2024 19:15;21.11.2024 19:30;17.133,25;17.135,50;2,25;13.665,00
21.11.2024 19:30;21.11.2024 19:45;17.004,25;17.006,50;2,25;13.648,00
21.11.2024 19:45;21.11.2024 20:00;16.795,75;16.798,50;2,75;13.512,00
21.11.2024 20:00;21.11.2024 20:15;16.530,00;16.532,75;2,75;13.273,25
21.11.2024 20:15;21.11.2024 20:30;16.314,50;16.318,00;3,50;13.155,50
21.11.2024 20:30;21.11.2024 20:45;16.075,00;16.078,50;3,50;13.104,00
21.11.2024 20:45;21.11.2024 21:00;15.843,25;15.856,25;13,00;13.032,25
21.11.2024 21:00;21.11.2024 21:15;15.562,50;15.566,25;3,75;12.811,75
21.11.2024 21:15;21.11.2024 21:30;15.402,00;15.404,25;2,25;12.689,25
21.11.2024 21:30;21.11.2024 21:45;15.129,00;15.135,25;6,25;12.479,25
21.11.2024 21:45;21.11.2024 22:00;14.881,00;14.887,50;6,50;12.266,25
21.11.2024 22:00;21.11.2024 22:15;14.742,00;14.750,00;8,00;12.200,50
21.11.2024 22:15;21.11.2024 22:30;14.513,25;14.521,25;8,00;11.939,50
21.11.2024 22:30;21.11.2024 22:45;14.262,75;14.278,50;15,75;11.680,75
21.11.2024 22:45;21.11.2024 23:00;13.997,75;14.034,75;37,00;11.416,50
21.11.2024 23:00;21.11.2024 23:15;13.827,75;13.834,50;6,75;11.229,25
21.11.2024 23:15;21.11.2024 23:30;13.546,75;13.581,25;34,50;10.870,00
21.11.2024 23:30;21.11.2024 23:45;13.327,00;13.412,25;85,25;10.568,75
21.11.2024 23:45;22.11.2024 00:00;13.102,75;13.234,00;131,25;10.199,75
22.11.2024 00:00;22.11.2024 00:15;12.958,50;13.015,50;57,00;9.899,25
22.11.2024 00:15;22.11.2024 00:30;12.818,50;12.936,00;117,50;9.716,25
22.11.2024 00:30;22.11.2024 00:45;12.688,00;12.901,50;213,50;9.526,50
22.11.2024 00:45;22.11.2024 01:00;12.545,50;12.946,25;400,75;9.166,25
22.11.2024 01:00;22.11.2024 01:15;12.421,75;12.813,25;391,50;8.885,00
22.11.2024 01:15;22.11.2024 01:30;12.390,25;12.710,50;320,25;8.735,75
22.11.2024 01:30;22.11.2024 01:45;12.298,75;12.776,25;477,50;8.462,50
22.11.2024 01:45;22.11.2024 02:00;12.239,25;12.760,00;520,75;8.153,50
22.11.2024 02:00;22.11.2024 02:15;12.105,25;12.711,75;606,50;7.736,75
22.11.2024 02:15;22.11.2024 02:30;12.143,00;12.644,00;501,00;7.611,25
22.11.2024 02:30;22.11.2024 02:45;12.179,25;12.877,75;698,50;7.516,00
22.11.2024 02:45;22.11.2024 03:00;12.208,50;12.930,25;721,75;7.379,50
22.11.2024 03:00;22.11.2024 03:15;12.243,25;13.089,00;845,75;7.237,75
22.11.2024 03:15;22.11.2024 03:30;12.267,75;13.133,25;865,50;7.328,00
22.11.2024 03:30;22.11.2024 03:45;12.295,00;13.209,50;914,50;7.314,75
22.11.2024 03:45;22.11.2024 04:00;12.313,50;13.250,00;936,50;7.106,50
22.11.2024 04:00;22.11.2024 04:15;12.538,75;13.363,75;825,00;7.078,25
22.11.2024 04:15;22.11.2024 04:30;12.656,00;13.476,00;820,00;7.113,25
22.11.2024 04:30;22.11.2024 04:45;12.806,25;13.644,75;838,50;7.131,75
22.11.2024 04:45;22.11.2024 05:00;12.856,00;13.650,25;794,25;7.132,00
22.11.2024 05:00;22.11.2024 05:15;13.072,50;13.813,00;740,50;7.211,50
22.11.2024 05:15;22.11.2024 05:30;13.197,75;13.824,75;627,00;7.322,25
22.11.2024 05:30;22.11.2024 05:45;13.479,25;13.957,75;478,50;7.518,25
22.11.2024 05:45;22.11.2024 06:00;13.719,75;14.051,00;331,25;7.766,25
22.11.2024 06:00;22.11.2024 06:15;14.335,50;14.666,25;330,75;7.995,00
22.11.2024 06:15;22.11.2024 06:30;14.919,50;15.140,00;220,50;8.368,00
22.11.2024 06:30;22.11.2024 06:45;15.398,25;15.445,75;47,50;8.690,00
22.11.2024 06:45;22.11.2024 07:00;15.830,00;15.879,00;49,00;9.248,00
22.11.2024 07:00;22.11.2024 07:15;16.265,50;16.276,50;11,00;9.664,50
22.11.2024 07:15;22.11.2024 07:30;16.545,50;16.547,25;1,75;9.768,50
22.11.2024 07:30;22.11.2024 07:45;16.789,25;16.790,75;1,50;9.899,75
22.11.2024 07:45;22.11.2024 08:00;17.006,00;17.007,50;1,50;9.905,50
22.11.2024 08:00;22.11.2024 08:15;17.206,00;17.207,50;1,50;9.760,25
22.11.2024 08:15;22.11.2024 08:30;17.231,00;17.232,75;1,75;9.601,75
22.11.2024 08:30;22.11.2024 08:45;17.467,75;17.469,00;1,25;9.734,00
22.11.2024 08:45;22.11.2024 09:00;17.440,00;17.441,00;1,00;9.680,50
22.11.2024 09:00;22.11.2024 09:15;17.307,25;17.308,25;1,00;9.390,25
22.11.2024 09:15;22.11.2024 09:30;17.368,25;17.369,00;0,75;9.165,75
22.11.2024 09:30;22.11.2024 09:45;17.485,00;17.486,50;1,50;9.015,25
22.11.2024 09:45;22.11.2024 10:00;17.448,75;17.450,25;1,50;8.859,00
